Commit SHA,Author,Date,Commit Message
d4bf1f202a17b2e725a7449866350958970608b8,Rafael Sliveira Cordeiro,2021-02-11,Merge branch 'staging' into feature/emailsViaQueue
67fdee543353230a6bea8e7096223bb52a616c80,Henry Ma,2021-02-11,"Merge pull request #1746 from omnae/OE_1256

Fixed a lib version mismatching issue"
d7f8a6e72028112742f3cd59de0626726e913b97,Henry Ma,2021-02-11,Fixed a version mismatching.
6b82e1bb9f7a8c00aad12611b31dd39304b037f5,Rafael Sliveira Cordeiro,2021-02-11,BugFix
3af3b557be40f19fb74f8c1614ca1549251f7dc9,Henry Ma,2021-02-11,"Merge pull request #1744 from omnae/OE_1256

Modified clientId and clientSecrit for QBO to point to another Sandbox company in web.config"
338004cb7391b13599e6f51ae5d099ac5f166a78,Henry Ma,2021-02-11,Merge remote-tracking branch 'origin/staging' into OE_1256
f9210b6e1bec7b32dcefb684d020e3fe7a64003b,Henry Ma,2021-02-11,web.config
6189033d98c20e71c35087e5bb1ff117693671bd,Rafael Sliveira Cordeiro,2021-02-11,Update Nugets
2e2b1b5d12530aaa33ec56000fdd37bf84e86a66,Rafael Sliveira Cordeiro,2021-02-11,Add Queue
f833747be2684751e1a9e25cce96e3fad27b9dbc,Rafael Sliveira Cordeiro,2021-02-11,"Merge pull request #1743 from omnae/feature/shippingProfile

Bug Fix"
f744409ccdd62ad4f5dd37a957f33ed610a3a7c6,Rafael Sliveira Cordeiro,2021-02-11,Bug Fix
daea1dcb40982067cfe285faa975d4d7077b8b3f,Rafael Sliveira Cordeiro,2021-02-10,Merge
9882b5d805c97429407d598d0dad44457e203a2c,Henry Ma,2021-02-09,"Merge pull request #1742 from omnae/OE_1256

QBO IPP SDK version updated to fixing dll hell issue."
fb58b20322a92f2bb8a6484ac50a4ca9d1702d41,Henry Ma,2021-02-09,QBO IPP SDK version updated to fixing dll hell issue.
679fd6b6d30528431f6b29d5bdeb5d77a8865522,Henry Ma,2021-02-09,"Merge pull request #1741 from omnae/OE_1256

Oe-1256"
7894aa739c3ce6154cdd8e6200e5afb9effde60d,Rafael Sliveira Cordeiro,2021-02-09,Refactor
c77a631d0736d917a7baa6d82a4850a820487943,Henry Ma,2021-02-09,web.config
36acd044a5122e3b4b55844e3c4f82394a6f5503,Henry Ma,2021-02-09,Fixed bug which missing the change of state for customer task.
11fce8b1e7c309c6abead2289a78fe4236c2d9f2,Rafael Sliveira Cordeiro,2021-02-08,Merge
56a991ca95e9a594497b5df86d5762c57263862c,Rafael Sliveira Cordeiro,2021-02-08,"Merge pull request #1740 from omnae/feature/shippingProfile

Change Required"
8c056dfb1640944ecc0581b16b2212ad424fbf4d,Rafael Sliveira Cordeiro,2021-02-08,Change Required
b39b8e98d3426bdab075401931182d134e0f65f5,Rafael Sliveira Cordeiro,2021-02-05,"Merge pull request #1739 from omnae/feature/shippingProfile

Add ConcurrencyCheck"
16946b207ce3d56e6b1f3636c2b44e21a9827e54,Rafael Sliveira Cordeiro,2021-02-05,Add Conflict Return
fabfdf146e427388074ad3d5fc3a4dd20b027f87,Rafael Sliveira Cordeiro,2021-02-05,Filter IsActive
a548386acfabf21dd22defb067817071c26cc022,Rafael Sliveira Cordeiro,2021-02-05,Add ConcurrencyCheck
ea558a7cea858faa698a99afc311c6fc054a9e7e,Henry Ma,2021-02-04,"Merge pull request #1738 from omnae/staging

Merged from Staging"
ca7d85c749d79caef209bc88fecd0bb0ea7e5fd5,Henry Ma,2021-02-04,web.config
a29cc8dd4623059b94e86009d49b1d81e4f458b7,Henry Ma,2021-02-04,"Merge pull request #1736 from omnae/staging_hotfix

Set TimerStartAt to null in table TimerSetup for this product, so tha…"
383bf9ebf628ded25262cd8ae2d3ce0bc18a49ce,Henry Ma,2021-02-04,"Set TimerStartAt to null in table TimerSetup for this product, so that front end would display Bid timer anymore when set the state back to ReviewRFQ."
84bd6c1611108591d420f7f611c8a285d632d54b,Henry Ma,2021-02-04,"Merge pull request #1734 from omnae/staging_hotfix

Also remove the ToBeExpired timer along the Bid Timer. Removed unused…"
0a723c713f4f7a1e11676bbcc4085922a766cce7,Henry Ma,2021-02-04,Also remove the ToBeExpired timer along the Bid Timer. Removed unused code.
5f8bef35f60d36831ded1c130af42dcef268359c,Henry Ma,2021-02-04,"Merge pull request #1732 from omnae/staging_hotfix

When customer sending revision request, stop all timers before it sta…"
ac733d990d981f71ebfb79fc8f85be4312cf8797,Henry Ma,2021-02-04,"When customer sending revision request, stop all timers before it start revision timer."
a6fe1e40b5516d92aa30296ec0b534f3054ac76c,Henry Ma,2021-02-04,"Merge pull request #1730 from omnae/staging_hotfix

Modified to prevent null Term value."
50725cd6f276db4879cfa094997d666bdd3ee354,Henry Ma,2021-02-04,Modified to prevent null Term value.
5676b09bffddd2585eeb95d1db07eec06e17f330,Rafael Sliveira Cordeiro,2021-02-04,"Merge pull request #1728 from omnae/feature/shippingProfile

BugFix"
1b58ceba5dc65e5a658265455e18f45a6e439beb,Rafael Sliveira Cordeiro,2021-02-04,BugFix
a27efe4f073686f037a6208cba455403e570b304,Henry Ma,2021-02-04,"Merge pull request #1726 from omnae/staging_hotfix

Fixing a bug"
c39a13b435ca610aaebc4d25ab71a3849edc99c4,Henry Ma,2021-02-04,Fixing a bug
cf104a0affca66c4581eaa1e2c98d092e17e9deb,Henry Ma,2021-02-04,"Merge pull request #1723 from omnae/staging_hotfix

Staging hotfix"
8fc028f95ecf4f60b42ff1f929a1744471c7ded4,Henry Ma,2021-02-03,"Modified code when retrieve Term from QBO and also changed so that when company's Term is null, the system won't create Invoice on QBO"
6dc467b9eebfb44eb4d7f2d2b27686bba25bcfad,Henry Ma,2021-02-03,"Remove all timers from Atrigger after handling revision request, so that a new revision review request timer can be setup."
21558b7181fafe114771807e8a447feb34fbbd4d,Henry Ma,2021-02-02,"Merge pull request #1721 from omnae/staging_hotfix

Minor"
009589809c12d21549850eb9bdd2dee2e80ba00f,Henry Ma,2021-02-02,Minor
a8e5379627e5a465d4db038401627a9047dda0be,Henry Ma,2021-02-02,"Merge pull request #1720 from omnae/staging_hotfix

Minor changes"
3a0edb385e1ae1730798a22ec8f41e5f85072e32,Henry Ma,2021-02-02,Minor changes
797b999d2b070aacfeaba56262e448a2705444d4,Henry Ma,2021-02-02,"Merge pull request #1719 from omnae/staging_hotfix

Recovered the previous changes by un-comment. OE-1224"
46bf5c653b18f812a5471213b94514a964eeef66,Henry Ma,2021-02-02,Recovered the previous changes by un-comment.
7f85d04d78a07c1f0fa2b4b2844ef53614ae9e34,Henry Ma,2021-02-02,"Merge pull request #1718 from omnae/staging_hotfix

Changed back from last committed."
94e6bda0d367793c9d3b190c2e8c3f1f5d91ffdd,Henry Ma,2021-02-02,Changed back from last committed.
f561de965e55b7e18c51b382e28bacc30f803420,Henry Ma,2021-02-02,"Merge pull request #1717 from omnae/staging_hotfix

Minor"
81fcda287299d0661177ce9d1fe314802d6e752b,Henry Ma,2021-02-02,Minor
e10fd11b9abf0782876e0beedf91d02152705425,Henry Ma,2021-02-02,"Merge pull request #1716 from omnae/staging_hotfix

Bug fixing"
d60996da7ede072d40858d0162ac2aeeebdadf01,Henry Ma,2021-02-02,Bug fixing
c810b31d3dfa54d90ec2e20a186d57810917c723,Henry Ma,2021-02-02,"Merge pull request #1715 from omnae/staging_hotfix

More changes for OE-1224"
19e5f28593f88fbf7591f63b945b8f956c4b8c4b,Henry Ma,2021-02-02,More changes for OE-1224
1e3e806959098c7f546046231556ffd8cde852e5,Henry Ma,2021-02-01,"Merge pull request #1714 from omnae/staging_hotfix

Filtered out BidTimeout and VendorRejectedRFQ when set other vendors …"
35efbabcdbd4d75a58804e0d6b1d73f14df5779f,Henry Ma,2021-02-01,Filtered out BidTimeout and VendorRejectedRFQ when set other vendors who failed to bid and changed their state to RFQBidComplete
2536e2ebc1a66c7495fdd145d706cd1304a35f1e,Henry Ma,2021-02-01,"Merge pull request #1713 from omnae/staging_hotfix

Modified to not change state to RFQBidComplete from BidTimeout."
0b44edd3d16fd320ca7acb2696d044230aee24e4,Henry Ma,2021-02-01,Modified to not change state to RFQBidComplete from BidTimeout.
104bb849750ffa89880a741a800147d5b2ca5cf8,Henry Ma,2021-02-01,"Merge pull request #1712 from omnae/staging_hotfix

Bug fixing"
47663eff26a2c53277df232146bce63aee233b5d,Henry Ma,2021-02-01,Bug fixing
f919d12a380ab724abcca3a14a34514f89173717,Henry Ma,2021-02-01,"Merge pull request #1711 from omnae/staging_hotfix

Removed i which for testing purpose. Leave BidTimeout state unchanged."
8bcb37a5ed254016200598f69c77116a3dbf3c2c,Henry Ma,2021-02-01,Removed i which for testing purpose. Leave BidTimeout state unchanged.
